match_id,account_id,hero_id,player_slot,gold,gold_spent,gold_per_min,xp_per_min,kills,deaths,assists,denies,last_hits,stuns,hero_damage,hero_healing,tower_damage,item_0,item_1,item_2,item_3,item_4,item_5,level,leaver_status,xp_hero,xp_creep,xp_roshan,xp_other,gold_other,gold_death,gold_buyback,gold_abandon,gold_sell,gold_destroying_structure,gold_killing_heros,gold_killing_creeps,gold_killing_roshan,gold_killing_couriers,unit_order_none,unit_order_move_to_position,unit_order_move_to_target,unit_order_attack_move,unit_order_attack_target,unit_order_cast_position,unit_order_cast_target,unit_order_cast_target_tree,unit_order_cast_no_target,unit_order_cast_toggle,unit_order_hold_position,unit_order_train_ability,unit_order_drop_item,unit_order_give_item,unit_order_pickup_item,unit_order_pickup_rune,unit_order_purchase_item,unit_order_sell_item,unit_order_disassemble_item,unit_order_move_item,unit_order_cast_toggle_auto,unit_order_stop,unit_order_taunt,unit_order_buyback,unit_order_glyph,unit_order_eject_item_from_stash,unit_order_cast_rune,unit_order_ping_ability,unit_order_move_to_direction,unit_order_patrol,unit_order_vector_target_position,unit_order_radar,unit_order_set_item_combine_lock,unit_order_continue
224,1316,21,129,461,14980,459,639,8,8,12,14,198,68.4661,15814,0,1050,1,116,108,46,36,50,22,0,12871.0,13588.0,,475.0,322.0,-3292.0,-1509.0,,710.0,680.0,6092.0,7847.0,,175.0,,4110.0,102.0,65.0,828.0,136.0,66.0,,304.0,,78.0,22.0,1.0,,2.0,21.0,39.0,3.0,,23.0,,96.0,,2.0,,,,,,,,,,
224,1275,18,130,1057,13695,422,514,6,8,12,0,170,32.767,8448,0,72,1,116,65,149,26,63,20,0,8729.0,12828.0,,90.0,104.0,-3922.0,-1259.0,,112.0,680.0,4833.0,7785.0,,175.0,,3005.0,48.0,264.0,614.0,45.0,44.0,37.0,106.0,,64.0,20.0,1.0,,,9.0,24.0,1.0,,18.0,,46.0,,1.0,2.0,,,2.0,,,,,,
224,0,60,131,294,13720,353,391,8,10,19,1,79,1.41392,14845,178,219,92,116,11,0,108,50,17,0,8628.0,6879.0,,957.0,469.0,-3590.0,,,575.0,680.0,6389.0,2948.0,,175.0,,5647.0,,15.0,974.0,38.0,448.0,4.0,168.0,,127.0,17.0,3.0,1.0,3.0,45.0,31.0,3.0,,12.0,,,,,2.0,,,4.0,,,,,,
224,1317,81,132,967,12295,346,391,2,9,7,1,169,32.9512,4448,0,176,63,147,46,151,185,0,17,0,4894.0,11573.0,,6.0,,-3081.0,,,506.0,922.0,3012.0,6249.0,,175.0,,2065.0,45.0,62.0,172.0,6.0,45.0,8.0,42.0,40.0,3.0,17.0,1.0,,1.0,1.0,33.0,4.0,,9.0,,,,,,,,,,,,,,
225,655,96,0,3096,6850,343,494,5,10,13,9,68,77.9388,15255,0,574,36,214,46,127,1,40,19,0,11380.0,8418.0,,13.0,,-3560.0,-940.0,,,480.0,6751.0,2512.0,,,,2264.0,54.0,1.0,168.0,31.0,28.0,4.0,69.0,,1.0,19.0,,,,1.0,20.0,,,1.0,,,,1.0,3.0,,,,,,,,,
225,656,105,1,977,7050,200,166,2,4,3,1,12,3.01025,5791,0,0,46,100,178,218,214,38,11,0,4007.0,2065.0,,575.0,439.0,-626.0,,,,480.0,2720.0,386.0,,,,3297.0,153.0,,134.0,172.0,21.0,,21.0,,235.0,11.0,2.0,,2.0,34.0,44.0,,1.0,,,,,,,,,,,,,,,
225,657,101,2,1808,8025,271,374,4,7,9,17,16,None,6061,0,86,102,77,214,36,100,46,16,0,7625.0,7362.0,,20.0,,-2423.0,,,,480.0,5742.0,637.0,,,,2183.0,113.0,2.0,127.0,11.0,39.0,4.0,50.0,,19.0,16.0,,,,1.0,28.0,,,5.0,,,,,,,,,,,,,,
225,1318,21,3,715,10305,295,410,2,4,4,6,93,49.0765,5449,0,843,36,50,102,166,22,23,17,0,5865.0,10474.0,,113.0,67.0,-1646.0,,,31.0,706.0,3378.0,3682.0,,,,2993.0,349.0,1.0,1327.0,53.0,37.0,2.0,47.0,,2.0,17.0,,,,2.0,22.0,1.0,,6.0,,,,,,,,,,,,,,
225,1319,75,4,2570,12850,443,480,14,9,9,10,133,None,15363,0,736,63,7,7,36,98,102,19,0,11469.0,7650.0,,120.0,100.0,-3771.0,-986.0,,985.0,729.0,7995.0,4924.0,,,,3888.0,182.0,,861.0,41.0,99.0,4.0,31.0,,58.0,19.0,,,,4.0,30.0,2.0,,10.0,15.0,,,1.0,2.0,,,4.0,,,,,,
225,0,44,128,1165,15990,444,491,10,5,9,2,129,10.3976,12612,0,1014,50,52,32,116,164,143,19,0,8091.0,10905.0,596.0,76.0,,-1795.0,,,300.0,4451.0,4380.0,4747.0,200.0,,,3916.0,322.0,,3221.0,5.0,68.0,,144.0,,,18.0,1.0,,,,23.0,3.0,,14.0,,,,,2.0,,,,,,,,,
225,1320,11,129,599,23620,593,705,9,6,12,31,202,10.0342,12266,0,3657,48,1,100,116,26,135,23,0,11706.0,15697.0,596.0,237.0,-60.0,-2814.0,,,942.0,4194.0,5008.0,10292.0,200.0,,,5013.0,1.0,119.0,1050.0,61.0,26.0,2.0,273.0,,11.0,23.0,,,11.0,,36.0,2.0,,25.0,,,,,,,,,,,,,,
225,1321,45,130,3296,9325,335,357,1,7,13,1,76,None,6407,1265,1909,231,0,0,43,0,0,16,0,5312.0,7969.0,,1021.0,718.0,-1973.0,,,,3780.0,2122.0,2614.0,200.0,,,15308.0,1.0,,856.0,96.0,50.0,1.0,40.0,,113.0,15.0,,,6.0,54.0,49.0,,,9.0,,,,,,3.0,,1.0,,,,,,
225,0,14,131,1966,12425,371,409,9,7,8,0,42,17.189,8736,2214,182,92,48,1,116,36,46,17,0,7645.0,7700.0,,1029.0,529.0,-2183.0,,,500.0,3780.0,4616.0,1746.0,200.0,,,4131.0,3.0,11.0,296.0,72.0,33.0,7.0,61.0,100.0,230.0,17.0,1.0,,,33.0,34.0,1.0,,17.0,,,,,,,,,,,,,,
225,0,69,132,128,24540,547,388,5,4,5,0,155,0.0667529,5906,255,4577,0,112,0,0,119,43,17,0,4346.0,10530.0,596.0,95.0,2425.0,-1526.0,-1107.0,,4469.0,4926.0,2924.0,7217.0,400.0,,,2459.0,57.0,,562.0,57.0,88.0,15.0,148.0,,,17.0,,,,3.0,61.0,7.0,,14.0,,,,1.0,,,,1.0,,,,,,
226,1322,54,0,4768,14220,659,535,7,2,7,17,159,None,10368,716,6347,185,63,151,36,154,117,17,0,4387.0,10238.0,357.0,304.0,170.0,-718.0,,,100.0,5406.0,2645.0,7366.0,200.0,175.0,,3870.0,,99.0,1890.0,3.0,32.0,6.0,63.0,73.0,3.0,17.0,,2.0,2.0,9.0,35.0,,,14.0,,,,,,,,,,,,,,
226,1323,102,1,2788,9730,433,371,4,2,13,0,78,None,6572,1220,1057,180,36,112,41,46,0,14,0,2717.0,7175.0,357.0,346.0,164.0,-568.0,,,,3860.0,1900.0,3213.0,200.0,175.0,,2511.0,58.0,2.0,420.0,15.0,134.0,3.0,73.0,,109.0,14.0,,,,24.0,33.0,,,9.0,,,,,,,,2.0,,,,,,
226,0,21,2,5798,6975,425,334,5,0,13,2,44,44.2529,6662,0,964,0,46,180,1,102,0,13,0,4682.0,4139.0,357.0,374.0,200.0,,,,,4206.0,2909.0,1605.0,200.0,175.0,,1463.0,9.0,19.0,241.0,51.0,31.0,3.0,38.0,,37.0,13.0,,,1.0,2.0,15.0,,,7.0,,,,,,,,2.0,,,,,,
226,1324,69,3,549,13575,493,382,4,4,13,0,81,0.166577,7389,140,1337,1,119,0,185,81,214,14,0,4080.0,6111.0,357.0,368.0,1924.0,-926.0,-771.0,,786.0,3917.0,2103.0,2993.0,200.0,175.0,,2972.0,,133.0,606.0,10.0,67.0,14.0,46.0,3.0,153.0,13.0,3.0,1.0,2.0,4.0,34.0,9.0,,23.0,,,,1.0,,,,2.0,,,,,,
226,0,47,4,953,13610,507,452,6,3,13,5,94,None,14880,1486,2996,75,41,63,79,154,108,15,0,4294.0,7531.0,357.0,728.0,367.0,-807.0,,,,4543.0,2498.0,3620.0,597.0,,,2061.0,58.0,267.0,272.0,3.0,177.0,4.0,91.0,,25.0,15.0,1.0,,,11.0,29.0,,,8.0,13.0,,,,,,,2.0,,,,,,
226,0,39,128,1715,5210,276,323,2,4,3,3,79,None,5620,0,0,36,42,77,63,41,60,13,0,2122.0,7000.0,,102.0,0.0,-1076.0,-341.0,,,160.0,1685.0,3076.0,,,,3288.0,3.0,40.0,470.0,118.0,134.0,4.0,160.0,,132.0,14.0,2.0,1.0,2.0,2.0,24.0,,,9.0,,,,1.0,,,,9.0,,,,,,
226,1325,97,129,17,7210,265,301,1,7,6,3,67,27.5999,4725,0,0,102,1,46,0,0,180,12,0,2239.0,6198.0,,162.0,124.0,-1493.0,,,100.0,160.0,1780.0,2671.0,,,,3962.0,63.0,30.0,150.0,71.0,59.0,5.0,42.0,,,12.0,,,,5.0,21.0,1.0,,13.0,,76.0,,,2.0,,,14.0,,,,,,
226,1326,112,130,399,5525,222,208,1,8,7,0,22,101.314,5119,360,0,34,92,254,29,0,42,10,0,2609.0,3335.0,,2.0,,-1792.0,,,25.0,160.0,2507.0,840.0,,,,2519.0,,58.0,189.0,16.0,76.0,4.0,30.0,,97.0,10.0,,,,,29.0,1.0,,7.0,,,,,,,,14.0,,,,,,
226,1327,11,131,610,11135,425,396,6,5,1,31,147,None,10576,0,0,116,154,212,34,63,0,14,0,2505.0,8793.0,,1.0,-100.0,-1585.0,,,65.0,160.0,2592.0,6523.0,,,,3874.0,102.0,1.0,456.0,3.0,,3.0,146.0,,8.0,14.0,,,,,24.0,3.0,,5.0,,229.0,,,,,,,,,,,,
226,1328,23,132,1095,5480,232,213,1,4,3,2,47,31.5805,3199,0,0,36,50,1,41,46,0,11,0,2061.0,4037.0,,1.0,,-806.0,,,100.0,160.0,1780.0,1852.0,,,,3133.0,72.0,57.0,139.0,85.0,29.0,4.0,144.0,,35.0,10.0,,,,,17.0,1.0,,6.0,,,,,,,,3.0,,,,,,
227,1329,69,0,672,23225,582,557,3,7,12,7,208,0.367202,9570,91,2248,1,119,65,220,81,112,21,0,6932.0,16189.0,357.0,139.0,3400.0,-2453.0,,,699.0,4217.0,2342.0,10266.0,200.0,,,3600.0,47.0,,523.0,51.0,83.0,6.0,53.0,2.0,2.0,21.0,1.0,1.0,5.0,1.0,38.0,6.0,,9.0,,,,,,,,8.0,,,,,,
227,374,87,1,1674,15145,381,386,8,8,13,5,55,17.6082,11179,0,422,100,108,214,60,46,61,17,0,9778.0,5902.0,357.0,349.0,282.0,-2062.0,,,1432.0,3982.0,5564.0,1867.0,200.0,,,2988.0,39.0,5.0,412.0,84.0,116.0,4.0,26.0,,148.0,17.0,,,3.0,8.0,48.0,2.0,1.0,21.0,,,,,2.0,,,,,,,,,
227,1330,28,2,3060,14740,429,522,2,4,8,16,147,39.0251,4575,0,191,46,1,112,36,63,116,20,0,8802.0,12293.0,357.0,657.0,322.0,-1196.0,,,212.0,3883.0,3218.0,6311.0,200.0,,,4312.0,180.0,218.0,934.0,47.0,52.0,4.0,157.0,,325.0,20.0,,,,9.0,31.0,3.0,,9.0,,,,,,,,,,,,,,
227,1331,46,3,1874,25395,655,765,16,5,2,10,270,None,19464,0,3701,1,141,50,116,139,168,25,0,11902.0,18959.0,357.0,1204.0,745.0,-2245.0,-1646.0,,1592.0,4301.0,6045.0,12033.0,390.0,,,4863.0,116.0,271.0,708.0,113.0,2.0,4.0,480.0,,38.0,25.0,1.0,,2.0,27.0,33.0,3.0,,8.0,,57.0,,1.0,,,,3.0,,,,,,
227,0,25,4,1431,15375,445,454,9,11,10,4,142,41.2776,14752,0,2218,48,152,41,102,108,73,19,0,10521.0,8183.0,357.0,193.0,74.0,-4339.0,-1265.0,,720.0,3987.0,4575.0,5770.0,200.0,,,3824.0,69.0,139.0,864.0,107.0,116.0,4.0,353.0,,265.0,19.0,,,,1.0,32.0,2.0,,12.0,,,,1.0,1.0,,,,,,,,,
227,1332,39,128,626,13585,351,462,3,10,16,15,111,None,10243,0,472,63,36,24,108,58,31,19,0,9467.0,9479.0,,637.0,396.0,-3830.0,,,585.0,759.0,5198.0,4271.0,,,,3582.0,52.0,3.0,548.0,83.0,42.0,4.0,164.0,,142.0,19.0,,,,25.0,29.0,2.0,,6.0,,,,,2.0,,,2.0,,,,,,
227,1333,18,129,572,15625,397,536,4,5,10,2,218,34.5846,7453,0,126,1,112,116,63,26,46,20,0,7334.0,15349.0,,17.0,,-2365.0,,,394.0,600.0,3550.0,8456.0,,,,4098.0,86.0,323.0,481.0,61.0,37.0,5.0,125.0,,56.0,20.0,1.0,,,,31.0,3.0,,18.0,,,,,1.0,,,,,,,,,
227,1334,64,130,755,11460,314,368,4,9,14,1,95,36.6143,10827,0,825,77,63,36,235,0,46,17,0,7630.0,7859.0,,102.0,50.0,-3261.0,,,200.0,600.0,4763.0,3663.0,,,,3717.0,102.0,12.0,319.0,129.0,156.0,4.0,68.0,,58.0,17.0,,,,6.0,43.0,1.0,,20.0,3.0,,,,,,,3.0,,,,,,
227,1274,33,131,880,15470,460,457,11,8,9,1,242,54.9867,14304,1008,289,1,116,46,79,29,108,19,0,9104.0,10217.0,,47.0,50.0,-3262.0,-1272.0,,512.0,600.0,5631.0,8972.0,,,,5477.0,90.0,221.0,621.0,92.0,85.0,,77.0,,26.0,19.0,,,,,37.0,3.0,,15.0,,,,1.0,,,,,,,,,,
227,1335,16,132,961,13850,402,532,13,7,15,4,111,94.4837,13980,0,0,1,0,30,180,100,116,20,0,13138.0,8689.0,,735.0,377.0,-2633.0,-68.0,,162.0,600.0,7470.0,4276.0,,,,3817.0,,,344.0,93.0,60.0,9.0,89.0,,154.0,20.0,,,,4.0,34.0,2.0,,21.0,,,,1.0,1.0,,,1.0,,,,,,
228,1336,13,0,970,24555,492,570,19,8,29,1,219,54.3815,33216,0,3356,119,110,48,41,1,96,25,0,18031.0,13563.0,357.0,783.0,472.0,-3472.0,-845.0,,1353.0,4053.0,9096.0,8721.0,200.0,,,5264.0,1.0,43.0,1180.0,258.0,22.0,,540.0,,351.0,25.0,,2.0,2.0,15.0,41.0,5.0,,9.0,,,,1.0,,,,,,,,,,
228,1337,93,1,6948,21710,526,565,23,10,10,5,243,25.9524,23146,0,4571,116,63,160,249,46,143,25,0,16895.0,14430.0,357.0,777.0,447.0,-4490.0,,,362.0,4191.0,9880.0,9766.0,200.0,,,5938.0,,,1236.0,7.0,4.0,6.0,376.0,,225.0,25.0,,1.0,3.0,11.0,34.0,2.0,,20.0,,,,,,,,,,,,,,
228,1338,33,2,1828,22950,454,566,4,6,27,5,284,67.006,17342,2507,2118,231,1,116,110,46,108,25,0,14528.0,17046.0,357.0,590.0,305.0,-2904.0,,,400.0,4266.0,4624.0,10962.0,200.0,,,4456.0,96.0,59.0,904.0,101.0,102.0,,121.0,,141.0,24.0,,,1.0,5.0,43.0,1.0,,14.0,,,,,,1.0,,3.0,,,,,,
228,1339,96,3,5560,18340,429,530,7,11,16,4,225,102.14,11266,0,1495,90,127,48,114,0,1,24,0,13517.0,16103.0,357.0,449.0,210.0,-3439.0,,,832.0,3943.0,5390.0,8864.0,511.0,,,5165.0,98.0,20.0,932.0,86.0,124.0,5.0,408.0,,20.0,24.0,14.0,,13.0,8.0,35.0,3.0,,9.0,,,,,,,,,,,,,,
228,1340,25,4,3263,14255,343,371,9,11,15,1,88,134.019,13903,0,184,214,30,100,57,108,30,20,0,11839.0,8041.0,357.0,1075.0,542.0,-3889.0,,,269.0,3760.0,6054.0,3417.0,200.0,,,4394.0,79.0,16.0,406.0,154.0,88.0,3.0,45.0,,4.0,20.0,1.0,,5.0,11.0,53.0,2.0,,13.0,,,,,1.0,,,2.0,,,,,,
228,1341,89,128,1110,30825,590,538,11,6,20,23,502,23.3621,26140,0,2059,139,147,235,48,137,114,24,0,16769.0,13744.0,357.0,61.0,,-3384.0,,,250.0,1629.0,8162.0,18015.0,368.0,,,7553.0,251.0,82.0,933.0,13.0,124.0,8.0,336.0,,383.0,24.0,1.0,,3.0,5.0,26.0,1.0,1.0,9.0,,5.0,,,,,,3.0,,,,,,
228,1342,79,129,1424,13920,328,420,7,15,21,0,68,98.2441,12698,0,74,108,36,180,1,37,218,21,0,16535.0,7207.0,357.0,59.0,50.0,-4215.0,-1605.0,,162.0,1320.0,9216.0,2315.0,200.0,,,6214.0,202.0,,628.0,795.0,188.0,9.0,198.0,,57.0,21.0,,,2.0,,50.0,1.0,,7.0,,,,1.0,,,,,,,,,,
228,1343,19,130,1862,18405,424,564,12,12,13,7,252,72.6396,24760,0,409,116,55,1,48,108,4,25,0,16938.0,14866.0,357.0,256.0,220.0,-5358.0,-1459.0,,1012.0,1524.0,8646.0,8035.0,200.0,,,5964.0,,95.0,698.0,185.0,145.0,4.0,204.0,,199.0,25.0,2.0,3.0,10.0,7.0,37.0,4.0,,24.0,,,,1.0,5.0,,1.0,,,,,,,
228,1344,9,131,1716,12315,308,338,9,18,15,1,59,95.1538,12662,3299,25,36,231,43,0,40,100,19,0,12298.0,6609.0,357.0,139.0,112.0,-6042.0,-1481.0,,,1320.0,8248.0,2060.0,200.0,,,6023.0,207.0,41.0,685.0,113.0,11.0,5.0,303.0,,244.0,19.0,1.0,,36.0,3.0,50.0,,,25.0,,,,1.0,1.0,2.0,,,,,,,,
228,1345,39,132,3618,15335,345,487,5,13,12,0,126,None,13545,0,157,41,116,30,108,48,0,23,0,15392.0,11257.0,357.0,965.0,539.0,-4877.0,,,1716.0,1320.0,7054.0,4988.0,200.0,,,8536.0,292.0,,813.0,191.0,54.0,4.0,263.0,,5.0,23.0,,,5.0,19.0,38.0,7.0,,5.0,,,,,1.0,,,,,,,,,
229,164,88,0,2152,11600,344,454,4,8,8,2,32,70.68,7950,0,132,1,102,180,104,36,46,19,0,11243.0,6027.0,1341.0,745.0,408.0,-2542.0,,,,3860.0,4501.0,1216.0,400.0,,,5437.0,74.0,2022.0,323.0,79.0,63.0,2.0,95.0,,,19.0,,,,18.0,45.0,,,30.0,,188.0,,,4.0,,,4.0,,,,,,
229,0,8,1,4020,24625,676,762,16,3,10,8,251,13.5199,19986,0,7394,208,172,116,154,112,50,25,0,16025.0,14927.0,894.0,630.0,305.0,-1797.0,,,399.0,5712.0,7501.0,10246.0,759.0,,,4152.0,91.0,121.0,646.0,10.0,15.0,8.0,221.0,,39.0,25.0,4.0,,8.0,9.0,34.0,3.0,,5.0,,290.0,,,,,,4.0,,,,,,
229,0,43,2,2891,13470,434,556,7,10,21,0,88,32.7078,15668,238,2358,30,100,185,36,79,48,21,0,16077.0,7484.0,,116.0,,-4070.0,-1215.0,,561.0,3960.0,6267.0,3589.0,400.0,,,2807.0,1.0,106.0,521.0,125.0,92.0,3.0,100.0,,64.0,19.0,1.0,,9.0,,36.0,2.0,2.0,13.0,,25.0,,1.0,,,,16.0,,,,,,
229,0,17,3,3770,18390,564,707,13,8,15,5,185,17.2701,15107,0,2339,98,41,117,96,63,123,24,0,17021.0,11919.0,447.0,750.0,462.0,-3472.0,,,75.0,4319.0,7226.0,7368.0,400.0,,,2844.0,4.0,185.0,1066.0,92.0,40.0,2.0,300.0,,48.0,23.0,2.0,2.0,12.0,24.0,35.0,1.0,,19.0,,67.0,,,,,,,,,,,,
229,0,100,4,1819,16965,436,545,11,7,14,0,56,43.0905,16078,0,1940,41,249,145,50,168,46,21,0,15945.0,6388.0,447.0,452.0,212.0,-2213.0,,,269.0,4254.0,7259.0,2204.0,400.0,,,5737.0,,6.0,592.0,49.0,47.0,2.0,166.0,,,20.0,,,1.0,42.0,36.0,2.0,,11.0,21.0,66.0,,,,,,2.0,,,,,,
229,0,25,128,3251,11275,420,460,11,11,10,4,168,67.172,16494,0,350,0,100,41,46,50,108,19,0,8157.0,11041.0,,412.0,280.0,-4819.0,,614.0,467.0,420.0,5908.0,6219.0,,175.0,,3718.0,88.0,42.0,586.0,131.0,128.0,2.0,229.0,,123.0,19.0,,,130.0,30.0,36.0,2.0,,6.0,,,,,,1.0,,,,,,,,
229,1346,104,129,977,13440,403,502,6,12,8,0,132,None,11040,0,0,50,152,127,46,116,162,20,0,12243.0,8850.0,,300.0,180.0,-4788.0,-1163.0,614.0,237.0,420.0,6502.0,5008.0,,175.0,,2657.0,31.0,93.0,151.0,25.0,49.0,7.0,142.0,,18.0,20.0,1.0,,8.0,18.0,25.0,3.0,,10.0,,43.0,,1.0,1.0,,,3.0,,,,,,
229,1347,36,130,1018,8025,274,341,4,12,17,4,68,9.3144,8537,1628,110,0,104,180,46,37,36,16,0,7692.0,6826.0,,12.0,,-4188.0,-910.0,614.0,,420.0,4041.0,2164.0,,175.0,,4397.0,,58.0,334.0,18.0,19.0,6.0,89.0,,168.0,17.0,2.0,1.0,3.0,3.0,34.0,,,8.0,,,,1.0,,,,2.0,,,,,,
229,0,39,131,4,10470,393,610,9,7,9,2,165,27.7632,12847,0,561,77,46,100,108,63,41,22,2,13540.0,11980.0,,482.0,253.0,-3593.0,-1104.0,,,609.0,5336.0,6296.0,,,,3675.0,63.0,100.0,708.0,139.0,38.0,4.0,217.0,,99.0,21.0,2.0,,27.0,6.0,26.0,,,6.0,,,,1.0,5.0,1.0,,8.0,,,,,,
229,0,1,132,2046,15025,510,647,6,9,4,9,320,3.44446,6457,0,0,63,145,147,71,143,0,23,0,10367.0,17184.0,,,,-4101.0,-1427.0,614.0,25.0,420.0,4648.0,11629.0,,175.0,,4885.0,100.0,67.0,441.0,115.0,8.0,21.0,36.0,,1.0,23.0,,,1.0,4.0,30.0,1.0,,15.0,,14.0,,1.0,1.0,,,,,,,,,
230,0,83,0,1841,8580,287,288,0,6,8,1,18,None,3861,859,994,36,108,0,185,0,180,14,0,5168.0,5543.0,,203.0,,-1854.0,,,50.0,3979.0,2379.0,746.0,,,,2420.0,99.0,,294.0,6.0,137.0,16.0,58.0,,,14.0,,,,,22.0,1.0,,4.0,,,,,,,,5.0,,,,,,
230,1348,14,1,2201,17075,514,557,22,5,22,0,39,60.3199,27288,0,2335,48,41,127,152,1,226,20,0,16136.0,4620.0,,339.0,236.0,-2155.0,,,500.0,4644.0,9421.0,1376.0,,,,2915.0,43.0,32.0,210.0,90.0,36.0,1.0,133.0,118.0,6.0,19.0,,,,10.0,35.0,1.0,,3.0,,,,,,,,1.0,,,,,,
230,1349,75,2,4586,15215,551,631,15,9,23,2,128,None,17778,0,1346,77,119,206,63,108,0,21,0,14232.0,9293.0,,348.0,98.0,-2031.0,,,235.0,4492.0,7294.0,5174.0,,,,4551.0,176.0,1.0,603.0,70.0,272.0,4.0,38.0,,,21.0,,,,3.0,30.0,1.0,,8.0,25.0,,,,,,,7.0,,,,,,
230,0,16,3,2470,10565,392,402,5,8,22,0,78,53.9176,12882,0,438,36,180,1,108,27,0,17,0,7587.0,7513.0,,137.0,150.0,-3112.0,,,200.0,3860.0,4091.0,2976.0,,,,3572.0,111.0,,343.0,51.0,16.0,4.0,84.0,,,17.0,,,,,25.0,1.0,,6.0,,,,,,,,14.0,,,,,,
230,1292,19,4,900,20650,570,618,11,5,18,6,176,30.4141,13703,0,7362,1,63,156,108,112,0,21,0,12583.0,10149.0,,667.0,369.0,-1075.0,,,369.0,4530.0,5643.0,7256.0,,,,3726.0,164.0,12.0,604.0,107.0,61.0,3.0,45.0,,1.0,20.0,,,,16.0,33.0,3.0,,10.0,,,,,1.0,,,2.0,,,,,,
230,0,39,128,1425,7570,322,395,5,10,8,4,63,None,8878,0,0,108,77,41,63,0,0,16,0,7713.0,5532.0,953.0,764.0,453.0,-3320.0,-989.0,,15.0,520.0,4778.0,2280.0,400.0,,,2710.0,52.0,,266.0,70.0,22.0,3.0,123.0,,174.0,16.0,,,,19.0,21.0,1.0,,7.0,,,,1.0,,,,3.0,,,,,,
230,1350,20,129,449,5930,232,295,2,17,12,8,24,32.3881,4252,0,5,212,180,218,31,11,0,14,0,5728.0,5021.0,357.0,75.0,50.0,-4213.0,-854.0,,,520.0,3216.0,839.0,400.0,,,3927.0,120.0,,494.0,63.0,84.0,3.0,14.0,5.0,20.0,14.0,,,,21.0,42.0,,,5.0,,,,1.0,1.0,,,2.0,,,,,,
230,0,69,130,591,11095,394,356,2,10,5,0,151,0.0999463,4773,1166,0,11,65,137,29,46,81,15,0,3202.0,9319.0,953.0,,1750.0,-3440.0,-652.0,,100.0,400.0,2100.0,6475.0,400.0,,,3639.0,57.0,72.0,449.0,8.0,80.0,15.0,42.0,,,15.0,,,,2.0,23.0,1.0,,5.0,,,,1.0,5.0,,,13.0,,,,,,
230,0,18,131,3724,13120,524,654,12,10,7,8,172,50.7505,12918,0,913,172,1,116,63,149,46,21,0,11678.0,11842.0,953.0,276.0,180.0,-3620.0,-988.0,,200.0,682.0,6917.0,7472.0,800.0,,,2774.0,49.0,120.0,178.0,39.0,28.0,11.0,111.0,,2.0,21.0,2.0,,3.0,4.0,27.0,2.0,,12.0,,,,1.0,,,,2.0,,,,,,
230,1351,21,132,1605,12585,416,513,10,8,8,10,110,102.558,14578,0,630,50,41,152,30,108,51,19,0,8935.0,9960.0,357.0,168.0,127.0,-2752.0,-777.0,,235.0,700.0,5992.0,4396.0,762.0,,,3287.0,108.0,2.0,735.0,77.0,81.0,4.0,299.0,,,18.0,1.0,,2.0,13.0,23.0,1.0,,14.0,,26.0,,1.0,,,,,,,,,,
231,1352,80,0,4263,21840,593,569,1,5,12,1,320,None,13288,0,8572,214,46,0,0,16,0,21,0,4352.0,20341.0,,432.0,211.0,-1915.0,,,100.0,4873.0,1729.0,14763.0,200.0,,,5220.0,85.0,213.0,451.0,8.0,20.0,5.0,236.0,2.0,41.0,22.0,2.0,20.0,2.0,9.0,32.0,1.0,,21.0,,,,,4.0,,,,,,,,,
231,1353,21,1,3932,11990,387,372,5,8,5,2,104,35.1865,8301,0,526,50,88,108,116,0,46,17,0,4265.0,10469.0,447.0,1234.0,657.0,-2212.0,,,232.0,3700.0,3386.0,4721.0,200.0,,,4132.0,50.0,91.0,323.0,85.0,38.0,4.0,170.0,,584.0,17.0,,1.0,4.0,21.0,35.0,1.0,,8.0,,,,,1.0,,,3.0,,,,,,
231,1354,8,2,4646,12840,430,484,3,10,14,7,164,None,15030,250,1181,50,174,154,36,81,46,20,0,9213.0,11538.0,447.0,175.0,78.0,-3410.0,,,300.0,4299.0,3828.0,6157.0,200.0,,,3843.0,21.0,,1993.0,16.0,36.0,4.0,173.0,1.0,201.0,20.0,2.0,,2.0,1.0,40.0,2.0,,12.0,,,,,,,,1.0,,,,,,
231,1355,10,3,4148,9455,298,353,1,3,11,0,48,104.129,5187,8,155,36,108,0,212,40,48,17,0,6383.0,8288.0,447.0,465.0,238.0,-507.0,,,162.0,3814.0,2728.0,1768.0,200.0,,,3258.0,58.0,32.0,307.0,39.0,70.0,2.0,23.0,25.0,258.0,16.0,1.0,1.0,1.0,3.0,28.0,3.0,,10.0,,,,,,,,,,,,,,
231,1356,25,4,5897,17485,555,579,13,9,5,5,210,66.4854,16363,0,1631,100,50,116,46,108,129,22,0,10790.0,13812.0,447.0,516.0,348.0,-3321.0,,,635.0,3816.0,6902.0,8579.0,448.0,,,4450.0,50.0,68.0,817.0,142.0,97.0,2.0,235.0,,437.0,22.0,3.0,,8.0,15.0,33.0,4.0,,30.0,,,,,,,,,,,,,,
231,1334,19,128,30,18720,472,525,14,5,10,8,252,55.507,23068,0,1056,108,1,63,185,149,112,21,0,9284.0,13193.0,,681.0,383.0,-2635.0,-57.0,,400.0,743.0,6188.0,8904.0,200.0,,,3933.0,104.0,63.0,550.0,127.0,65.0,4.0,167.0,,116.0,21.0,6.0,1.0,6.0,23.0,34.0,2.0,,13.0,,,,1.0,1.0,,,,,,,,,
